,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,Reason for absence_0.0,Reason for absence_1.0,Reason for absence_2.0,Reason for absence_3.0,Reason for absence_4.0,Month of absence_1.0,Month of absence_2.0,Month of absence_3.0,Month of absence_4.0,Month of absence_5.0,Month of absence_6.0,Month of absence_7.0,Month of absence_8.0,Month of absence_9.0,Month of absence_10.0,Month of absence_11.0,Month of absence_12.0,Day of the week_3,Day of the week_4,Day of the week_5,Day of the week_6,Seasons_2,Seasons_3,Seasons_4,Son_1.0,Son_2.0,Son_3.0,Son_4.0
0,0.995026888103011,0.45554641427222775,0.11523972967883162,-0.5277650026017779,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,0.1752518238253062,0.857472462781117,-0.03127816606562474,-0.05240727534923197,-0.2400772069369659,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-1.5455905256150442,-1.1058251536116377,1.2564641994899748,2.0753595253085377,-0.829146605941293,0.6466359632764327,4.163331998932265,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,-0.5750778410554958,1.4830801658601493,0.9500605292974018,-0.006949930286454444,-0.5369301303436769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,-0.6392884072711765,1.473832219413879,1.2564641994899748,0.2378598585483149,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,-0.5750778410554958,0.779271499896238,-0.35839106451996694,-0.006949930286454444,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0.8464527703417212,-1.6489109163538518,0.34348462364106025,0.39098483077833346,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,3.4986769986297306,-0.5750778410554958,-0.862948720686222,-0.685503962974309,-0.32515134572589716,-0.2400772069369659,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0.995026888103011,0.45554641427222775,0.11523972967883162,-0.5277650026017779,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,0.1752518238253062,0.857472462781117,-0.03127816606562474,-0.05240727534923197,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,-0.6392884072711765,1.473832219413879,1.2564641994899748,0.2378598585483149,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,-0.5750778410554958,0.779271499896238,-0.35839106451996694,-0.006949930286454444,0.20520217817310052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,4.222730403890005e-16,1.5417179397566558,-2.167209209943455,-1.2933898637518708,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,2.4262408184677122,0.07546283393232657,-0.03127816606562474,-0.18877931053756455,0.05677571646974505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,0.5641619465952706,1.4059464990711024,-0.3412500582456256,-0.06839008591172224,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,-0.5750778410554958,-1.097551609340859,-0.685503962974309,-0.3706086907886747,-0.2400772069369659,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8,-0.995866289898272,-1.1737108739544144,0.34348462364106025,-0.37464003037175936,-0.829146605941293,0.6466359632764327,-0.24019223070763068,-0.4580544452229386,0.8823870835263451,-0.28582232666566637,-0.5750778410554958,1.2484772772055122,3.8940766153864814,-0.2796940006631196,2.431599103723433,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,0.19272665219204624,-1.2415965942971912,0.34348462364106025,0.08473488631829633,-0.829146605941293,0.6466359632764327,-0.24019223070763068,2.183146589731909,-1.1332894810785648,-0.28582232666566637,0.1752518238253062,0.7010705370113589,-0.03127816606562474,-0.09786462041200951,0.05677571646974505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
